data scientist,1,Data Scientist (AI  /  Machine Learning) – 12 Months Contract,NTT SINGAPORE PTE. LTD.,Central,,,Contract,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-%E2%80%93-12-months-contract-ntt-singapore-468c0340e6894bd03c3a74c9206988e3?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=1
data scientist,1,Data Scientist,TITANSOFT PTE. LTD.,Central,,,Full Time,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-titansoft-1b53ee692f9777985e1e854f25f040b2?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=1
data scientist,1,Data Scientist AI / ML (AI driven) #IFL,RECRUIT EXPRESS PTE LTD,Central,,,Contract,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-ai-ml-ifl-recruit-express-8b9b215a041e906a3de400fbd921d300?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=1
data scientist,1,Senior / Data Scientist,EVONIK (SEA) PTE. LTD.,South,,,Full Time,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/senior-data-scientist-evonik-0fae7ceaee1fd46cf28e411046804d1e?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=1
data analyst,1,Production Support Analyst,ENCORA TECHNOLOGIES PTE. LTD.,Islandwide,,,Contract,Senior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/production-support-analyst-encora-technologies-49ae21c198a142c204d40d8d6ca035e5?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=1
data analyst,1,Data Analyst | Healthcare |2 years Contract,GMP TECHNOLOGIES (S) PTE LTD,Islandwide,,,Contract ...,Senior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-healthcare-2-years-contract-gmp-technologies-ef3f272c4a7ce8d338ed9d714311e938?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=1
software engineer,1,Software Developer,NINJA CODING HOUSE PTE. LTD.,South,,,Full Time,Fresh/entry level,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-developer-ninja-coding-house-301ccab1da103074586ded273a3db90f?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=1
software engineer,1,Software and Applications Manager,KNOWLEDGESG GLOBAL PTE. LTD.,Islandwide,,,Contract ...,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-applications-manager-knowledgesg-global-244a209a489f83af3324109a4469da00?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=1
software engineer,1,Software and Applications Manager,KNOWLEDGESG GLOBAL PTE. LTD.,Islandwide,,,Contract ...,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-applications-manager-knowledgesg-global-2868a687af252ef25046751438f8f65f?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=1
software engineer,1,Senior Software Manager with a fast-growing wireless network solution MNC,THE CAP CONSULTING GROUP PTE. LTD.,Islandwide,,,Permanent,Manager,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/senior-software-manager-fast-growing-wireless-network-solution-mnc-cap-consulting-group-b4680e01fe3126a94b969cb619317c35?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=1
